,headline,Date Published,keywords,Covid 1st keyword,Contains covid keyword
5366,She Was More Than a Statistic in a Pandemic: ‘We Didn’t Want Her to Get Lost’,2020-03-22T21:30:46+0000,"Coronavirus (2019-nCoV);Deaths (Fatalities);Filipino-Americans;Dionisio, Loretta (1951-2020)",True,True
5367,Scientists Identify 69 Drugs to Test Against the Coronavirus,2020-03-23T03:16:04+0000,"Coronavirus (2019-nCoV);Drugs (Pharmaceuticals);Proteins;ANTIBIOTICS;Pasteur Institute;World Health Organization;Krogan, Nevan;Mount Sinai Medical Center;your-feed-science",True,True
5368,"Trump Bets Business Will Answer Call to Fight Virus, but Strategy Bewilders Firms",2020-03-22T23:59:21+0000,"Trump, Donald J;Corporations;DEFENSE PRODUCTION ACT;Masks;Coronavirus (2019-nCoV);Ventilators (Medical);Medical Devices;3-D Printers;3M Company;Apple Inc;Center for Automotive Research;Federal Emergency Management Agency;Fedex Corporation;Ford Motor Co;General Electric Company;General Motors;Tesla Motors Inc;Kushner, Jared;Navarro, Peter;Shortages;Government Contracts and Procurement",False,True
5369,How Much Do You Know About the United Kingdom?,2020-03-23T09:30:00+0000,Great Britain,False,False
5370,"Help Wanted: Grocery Stores, Pizza Chains and Amazon Are Hiring",2020-03-22T09:00:09+0000,Coronavirus (2019-nCoV);Labor and Jobs;Hiring and Promotion;Supermarkets and Grocery Stores;Medical Devices;Pizza;Walmart Stores Inc;AMAZON.COM INC;GE Healthcare;Dollar General Corp;Lineage Logistics;Domino's Pizza Inc;3M Company,True,True
5371,I Just Called to Say … the Phone Call Is Back,2020-03-22T19:00:06+0000,Telephones and Telecommunications;Text Messaging;Quarantines;Coronavirus (2019-nCoV);Friendship,False,True
5372,Would Having the Tokyo Games Even Be Fair to the Athletes?,2020-03-22T20:16:29+0000,"Olympic Games (2020);Coronavirus (2019-nCoV);International Olympic Committee;Paltrinieri, Gregorio (1994- );Olympic Games",False,True
5373,A Highly Adaptable Vegetarian Skillet Chili,2020-03-23T19:53:45+0000,Cooking and Cookbooks;Chili (Food);Beans;Tomatoes,False,False
5374,"‘The Glass Hotel,’ by Emily St. John Mandel: An Excerpt",2020-03-23T20:58:48+0000,,False,False
5375,"When Coronavirus Closes Your Lab, Can Science Go On?",2020-03-23T14:52:29+0000,Coronavirus (2019-nCoV);Shutdowns (Institutional);Laboratories and Scientific Equipment;Colleges and Universities;Graduate Schools and Students;Science and Technology;Research;Medicine and Health;your-feed-science,True,True
5376,Shopping for Dining Chairs,2020-03-23T09:00:20+0000,Real Estate and Housing (Residential);Interior Design and Furnishings;Furniture;Design;Chairs,False,False
5377,Werner Herzog Has Never Thought a Dog Was Cute,2020-03-23T09:00:01+0000,"Movies;Coronavirus (2019-nCoV);The Mandalorian (TV Program);Disney Plus;Cruise, Tom;Documentary Films and Programs;Kinski, Klaus;Aguirre, the Wrath of God (Movie)",False,True
5378,"Logged On From the Laundry Room: How the C.E.O.s of Google, Pfizer and Slack Work From Home",2020-03-23T09:00:30+0000,Shutdowns (Institutional);Work-Life Balance;Coronavirus (2019-nCoV);Quarantines;Telecommuting;Alphabet Inc;Beautycounter;Cisco Systems Inc;Google Inc;Nasdaq Stock Market;Pfizer Inc;Salesforce.com Inc,False,True
5379,The Plastic-Hunting Pirates of the Cornish Coast,2020-03-23T09:00:27+0000,Plastics;Water Pollution;Travel and Vacations;Islands;Sailboats and Sailing;Waste Materials and Disposal;Volunteers and Community Service;Beaches;Cornwall (England);Isles of Scilly (England),False,False
5380,Traffic and Pollution Plummet as U.S. Cities Shut Down for Coronavirus,2020-03-22T04:05:48+0000,Coronavirus (2019-nCoV);Roads and Traffic;Los Angeles (Calif);New York City;Seattle (Wash);POLLUTION,True,True
5381,How Trump Is Worsening the Virus Now,2020-03-23T00:01:20+0000,"Ventilators (Medical);Medical Devices;Tests (Medical);Epidemics;Recession and Depression;Protective Clothing and Gear;Coronavirus (2019-nCoV);World War II (1939-45);Nursing and Nurses;Doctors;Masks;Roosevelt, Franklin Delano;Trump, Donald J",False,True
5382,José Andrés: We Have a Food Crisis Unfolding Out of Sight,2020-03-22T19:00:07+0000,Restaurants;Food;Economic Conditions and Trends;Coronavirus (2019-nCoV);Stimulus (Economic),False,True
5383,Will Our Economy Die From Coronavirus?,2020-03-23T09:00:18+0000,Tests (Medical);Protective Clothing and Gear;Coronavirus (2019-nCoV);Stockpiling;Recession and Depression;Quarantines,False,True
5384,We Made Copies of Ventilator Parts to Help Hospitals Fight Coronavirus,2020-03-22T19:00:06+0000,Coronavirus (2019-nCoV);Italy;Ventilators (Medical);3-D Devices and Effects;Innovation;Hospitals,True,True
5385,This Is Not the End of the World and You Are Not a Prepper,2020-03-21T18:36:25+0000,"Coronavirus (2019-nCoV);Doomsday;Epidemics;High Net Worth Individuals;Stockpiling;Thiel, Peter A;Musk, Elon",True,True
5386,Trump Says Coronavirus Cure Cannot ‘Be Worse Than the Problem Itself’,2020-03-23T11:55:39+0000,"United States Economy;United States Politics and Government;Coronavirus (2019-nCoV);Quarantines;Centers for Disease Control and Prevention;Trump, Donald J;Fauci, Anthony S;Shutdowns (Institutional)",False,True
5387,Trump Says Coronavirus Cure Cannot ‘Be Worse Than the Problem Itself’,2020-03-23T11:55:39+0000,"United States Economy;United States Politics and Government;Coronavirus (2019-nCoV);Quarantines;Centers for Disease Control and Prevention;Trump, Donald J;Fauci, Anthony S;Shutdowns (Institutional)",False,True
5388,"Deniers and Disbelievers: ‘If I Get Corona, I Get Corona.’",2020-03-22T09:00:16+0000,Shutdowns (Institutional);Coronavirus (2019-nCoV);Quarantines,False,True
5389,Trump Didn’t Know People Could Die From the Flu. His Grandfather Did.,2020-03-22T19:00:05+0000,"Epidemics;Coronavirus (2019-nCoV);Trump, Fred C;Trump, Donald J",False,True
5390,This Is Not the End of the World and You Are Not a Prepper,2020-03-21T18:36:25+0000,"Coronavirus (2019-nCoV);Doomsday;Epidemics;High Net Worth Individuals;Stockpiling;Thiel, Peter A;Musk, Elon",True,True
5391,The Plastic-Hunting Pirates of the Cornish Coast,2020-03-23T09:00:27+0000,Plastics;Water Pollution;Travel and Vacations;Islands;Sailboats and Sailing;Waste Materials and Disposal;Volunteers and Community Service;Beaches;Cornwall (England);Isles of Scilly (England),False,False
5392,‘Everything Is Uncharted’: New Yorkers Confront Life Amid a Coronavirus Shutdown,2020-03-21T11:39:18+0000,Coronavirus (2019-nCoV);Quarantines;Security and Warning Systems,True,True
5393,MBS: The Rise of a Saudi Prince,2020-03-21T09:00:22+0000,Mohammed bin Salman (1985- );Saudi Arabia;Royal Families;Books and Literature,False,False
5394,"As Crisis Deepens, Companies Hand Out Cash to Workers",2020-03-21T07:00:09+0000,Coronavirus (2019-nCoV);Paid Time Off;Layoffs and Job Reductions;Employee Fringe Benefits;Wages and Salaries;Labor and Jobs;Corporations;Corporate Social Responsibility,True,True
5395,‘A Storm Is Coming’: Fears of an Inmate Epidemic as the Virus Spreads in the Jails,2020-03-21T00:34:51+0000,Coronavirus (2019-nCoV);Probation and Parole;Correction Board (NYC);Rikers Island Prison Complex;New York City;Prisons and Prisoners;Prison Guards and Corrections Officers;Protective Clothing and Gear,True,True
5396,It’s Dangerous to Be Ruled by Fear,2020-03-21T00:10:33+0000,"Coronavirus (2019-nCoV);Ioannidis, John P A;Trump, Donald J;Newsom, Gavin;United States;California;Shutdowns (Institutional);Recession and Depression",True,True
5397,"In Seattle, It Started With Panic. Then the Deeper Anxiety Set In.",2020-03-22T17:36:06+0000,Anxiety and Stress;Coronavirus (2019-nCoV);Psychology and Psychologists;Seattle (Wash);Washington (State),False,True
5398,The Medical ID Bracelet That Doesn’t Look Like One,2020-03-23T12:37:16+0000,Coronavirus (2019-nCoV);Emergency Medical Treatment;Autoimmune Diseases,True,True
5399,SoftBank Says It Will Sell $41 Billion in Assets to Buy Back Shares,2020-03-23T11:53:34+0000,"SOFTBANK Corporation;Stocks and Bonds;Coronavirus (2019-nCoV);Son, Masayoshi",False,True
5400,Governments and Companies Race to Make Masks Vital to Virus Fight,2020-03-21T23:54:35+0000,"Shortages;Protective Clothing and Gear;Masks;Coronavirus (2019-nCoV);Tests (Medical);Medical Devices;Stimulus (Economic);Factories and Manufacturing;Epidemics;Trump, Donald J;United States Politics and Government",False,True
5401,"With Live Sports Gone, Announcer Offers Play by Play of the Everyday",2020-03-22T22:18:02+0000,"Coronavirus (2019-nCoV);Heath, Nick;Social Media;Twitter;London (England);Rugby",True,True
5402,‘Our Industry Will Fail’: Retail Leaders Ask for Emergency Aid,2020-03-23T11:21:38+0000,"Shopping and Retail;Fashion and Apparel;United States Politics and Government;Coronavirus (2019-nCoV);Stimulus (Economic);United States Economy;Labor and Jobs;Burch, Tory;your-feed-fashion",False,True
5403,"Fee Waivers, Virtual Art Shows and Online Cooking Lessons",2020-03-22T09:00:10+0000,Travel and Vacations;Mobile Applications;Museums;Coronavirus (2019-nCoV),False,True
5404,Some Tips on How to Stay Sane in a World That Isn’t,2020-03-22T17:40:41+0000,Anxiety and Stress;Psychology and Psychologists;Therapy and Rehabilitation;Coronavirus (2019-nCoV);Talkspace (Groop Internet Platform Inc),False,True
5405,Democratic Convention Planners Look at Contingency Options,2020-03-23T18:43:32+0000,"Democratic National Convention;Democratic National Committee;Presidential Election of 2020;Biden, Joseph R Jr;Sanders, Bernard;Primaries and Caucuses",False,False
5406,The Beautiful World Beside the Broken One,2020-03-23T09:00:15+0000,Coronavirus (2019-nCoV);Birds;Environment;Gardens and Gardening;Trees and Shrubs,True,True
5407,"Western Universities Rely on China. After the Virus, That May Not Last.",2020-03-21T09:27:35+0000,"Coronavirus (2019-nCoV);Great Britain;Australia;Colleges and Universities;International Study and Teaching;Johnson, Boris;China;London (England);New Zealand",True,True
5408,"In a Pandemic, Religion Can Be a Balm and a Risk",2020-03-22T21:23:10+0000,Coronavirus (2019-nCoV);Religion and Belief;Quarantines;Pilgrimages,True,True
5409,Police Tread Lightly as Pandemic Spreads,2020-03-22T23:45:57+0000,Coronavirus (2019-nCoV);Police Department (NYC);Martial Law;California;New Jersey;New York City;San Francisco Bay Area (Calif);San Jose (Calif),True,True
5410,Reporting From a Center of the Coronavirus Outbreak,2020-03-23T09:00:14+0000,Coronavirus (2019-nCoV);Hospitals;Quarantines;Shutdowns (Institutional);New York Times;Seattle (Wash),True,True
5411,On Politics: Where’s the Relief?,2020-03-23T10:54:23+0000,"Presidential Election of 2020;Trump, Donald J;Biden, Joseph R Jr;Sanders, Bernard;United States Economy;Senate",False,False
5412,"Coronavirus, Senate, Summer Olympics: Your Monday Briefing",2020-03-23T09:02:25+0000,,False,False
5413,"What Are You Reading, Watching, Listening To, Playing and Cooking? A Place for Recommendations",2020-03-23T09:00:03+0000,,False,False
5414,"As Natural Disasters Strike, a New Fear: Relief Shelters May Spread Virus",2020-03-21T09:00:15+0000,Global Warming;Environment;Greenhouse Gas Emissions;Coronavirus (2019-nCoV);Disasters and Emergencies;Evacuations and Evacuees;Floods;AMERICAN RED CROSS;Federal Emergency Management Agency;Hawaii;Utah,False,True
5415,"Justine Roach, Hrishikesh Desai",2020-03-22T04:05:02+0000,Weddings and Engagements,False,False
5416,Quotation of the Day: Bridging 2 Continents Puts Strain on Canada’s ‘Astronaut Families’,2020-03-22T04:15:19+0000,,False,False
5417,Republicans Add Insult to Illness,2020-03-23T22:24:32+0000,"Layoffs and Job Reductions;United States Politics and Government;United States Economy;Stimulus (Economic);Recession and Depression;Coronavirus (2019-nCoV);Republican Party;McConnell, Mitch;Trump, Donald J",False,True
5418,Coronavirus ‘Attack Rate’ in N.Y. Concerns White House,2020-03-23T11:07:41+0000,Coronavirus (2019-nCoV);New York State;New York City,True,True
5419,"Ex-Field Organizers Sue Bloomberg Campaign, Claiming They Were Misled",2020-03-23T15:42:09+0000,"Presidential Election of 2020;Suits and Litigation (Civil);Democratic National Committee;Bloomberg, Michael R",False,False
5420,"The U.S. Needs China’s Masks, as Acrimony Grows",2020-03-23T09:00:16+0000,China;Coronavirus (2019-nCoV);United States International Relations;International Trade and World Market;Protective Clothing and Gear;Propaganda;United States Politics and Government;Epidemics;Freight (Cargo);Masks,False,True
5421,Coronavirus in N.Y.C.: Eerie Streetscapes Are Stripped of Commerce,2020-03-21T21:38:53+0000,Coronavirus (2019-nCoV);New York City;Shutdowns (Institutional);Quarantines,True,True
5422,Mozambique Insurgents Stage Attacks Near Big Gas Projects,2020-03-23T21:26:53+0000,Mozambique;Oil (Petroleum) and Gasoline;Terrorism;Exxon Mobil Corp,False,False
5423,‘Brace Yourself’: How Doctors in Italy Responded to Coronavirus,2020-03-23T00:36:01+0000,Coronavirus (2019-nCoV);Italy;Emergency Medical Treatment;Hospitals;Doctors;Nursing and Nurses,True,True
5424,The Wrong Way to Fight Coronavirus,2020-03-23T20:37:38+0000,"Coronavirus (2019-nCoV);Quarantines;Disabilities;Deaths (Fatalities);Paul, Rand;AMERICANS WITH DISABILITIES ACT;Blindness;Infrastructure (Public Works)",True,True
5425,Coronavirus Patients in Limbo as Gilead Suspends Emergency Drug Access,2020-03-23T19:20:45+0000,"Drugs (Pharmaceuticals);Remdesivir (Drug);Coronavirus (2019-nCoV);Clinical Trials;Gilead Sciences Inc;Trump, Donald J;United States Politics and Government;your-feed-healthcare",False,True
5426,"Lil Uzi Vert Holds at No. 1, and Streaming Habits Are Shifting",2020-03-23T20:39:46+0000,Pop and Rock Music;Rap and Hip-Hop;Coronavirus (2019-nCoV);Lil Uzi Vert (Rapper);Eternal Atake (Album),False,True
5427,"South Korea’s Method, Coronavirus Treatment, SoftBank: Your Tuesday Briefing",2020-03-23T19:26:47+0000,,False,False
5428,Some Tips on How to Stay Sane in a World That Isn’t,2020-03-22T17:40:41+0000,Anxiety and Stress;Psychology and Psychologists;Therapy and Rehabilitation;Coronavirus (2019-nCoV);Talkspace (Groop Internet Platform Inc),False,True
5429,Democratic Convention Planners Look at Contingency Options,2020-03-23T18:43:32+0000,"Democratic National Convention;Democratic National Committee;Presidential Election of 2020;Biden, Joseph R Jr;Sanders, Bernard;Primaries and Caucuses",False,False
5430,"Quotation of the Day: Suddenly, the Lowly Bean Is a Coveted Pantry Item",2020-03-23T04:06:14+0000,,False,False
5431,Word + Quiz: quid pro quo,2020-03-23T06:00:02+0000,,False,False
5432,"Coronavirus, Italy, Olympics: Your Monday Briefing",2020-03-23T04:34:12+0000,,False,False
5433,Reporting From a Center of the Coronavirus Outbreak,2020-03-23T09:00:14+0000,Coronavirus (2019-nCoV);Hospitals;Quarantines;Shutdowns (Institutional);New York Times;Seattle (Wash),True,True
5434,"In a Pandemic, Religion Can Be a Balm and a Risk",2020-03-22T21:23:10+0000,Coronavirus (2019-nCoV);Religion and Belief;Quarantines;Pilgrimages,True,True
5435,Police Tread Lightly as Pandemic Spreads,2020-03-22T23:45:57+0000,Coronavirus (2019-nCoV);Police Department (NYC);Martial Law;California;New Jersey;New York City;San Francisco Bay Area (Calif);San Jose (Calif),True,True
5436,"Italy, Pandemic’s New Epicenter, Has Lessons for the World",2020-03-21T16:16:31+0000,"Italy;Politics and Government;Conte, Giuseppe;Coronavirus (2019-nCoV);Quarantines;Epidemics;Deaths (Fatalities)",False,True
5437,‘Our Industry Will Fail’: Retail Leaders Ask for Emergency Aid,2020-03-23T11:21:38+0000,"Shopping and Retail;Fashion and Apparel;United States Politics and Government;Coronavirus (2019-nCoV);Stimulus (Economic);United States Economy;Labor and Jobs;Burch, Tory;your-feed-fashion",False,True
5438,A Mustang Crisis Looms in the West,2020-03-22T07:00:12+0000,"Horses;Land Use Policies;Bureau of Land Management;Federal Lands;Animal Abuse, Rights and Welfare;Ranches;Rural Areas;Idaho;Western States (US);Slaughterhouses;Federal Budget (US)",False,False
5439,"Fee Waivers, Virtual Art Shows and Online Cooking Lessons",2020-03-22T09:00:10+0000,Travel and Vacations;Mobile Applications;Museums;Coronavirus (2019-nCoV),False,True
5440,An Argumentative-Writing Unit for Students Doing Remote Learning,2020-03-23T21:30:12+0000,,False,False
5441,Some Tips on How to Stay Sane in a World That Isn’t,2020-03-22T17:40:41+0000,Anxiety and Stress;Psychology and Psychologists;Therapy and Rehabilitation;Coronavirus (2019-nCoV);Talkspace (Groop Internet Platform Inc),False,True
5442,"South Korea’s Method, Coronavirus Treatment, SoftBank: Your Tuesday Briefing",2020-03-23T19:26:47+0000,,False,False
5443,"The U.S. Needs China’s Masks, as Acrimony Grows",2020-03-23T09:00:16+0000,China;Coronavirus (2019-nCoV);United States International Relations;International Trade and World Market;Protective Clothing and Gear;Propaganda;United States Politics and Government;Epidemics;Freight (Cargo);Masks,False,True
5444,"Ex-Field Organizers Sue Bloomberg Campaign, Claiming They Were Misled",2020-03-23T15:42:09+0000,"Presidential Election of 2020;Suits and Litigation (Civil);Democratic National Committee;Bloomberg, Michael R",False,False
5445,Mozambique Insurgents Stage Attacks Near Big Gas Projects,2020-03-23T21:26:53+0000,Mozambique;Oil (Petroleum) and Gasoline;Terrorism;Exxon Mobil Corp,False,False
5446,"1,200 Airport Workers in N.Y.C. Area Abruptly Laid Off With No Severance",2020-03-21T09:00:12+0000,"Coronavirus (2019-nCoV);Layoffs and Job Reductions;AIRPORTS;Kennedy International Airport (Queens, NY);LaGuardia Airport (Queens, NY);Newark Liberty International Airport (NJ);Health Insurance and Managed Care;OTG Management;New York City;New Jersey;Unite Here;Organized Labor",True,True
5447,Reporting From a Center of the Coronavirus Outbreak,2020-03-23T09:00:14+0000,Coronavirus (2019-nCoV);Hospitals;Quarantines;Shutdowns (Institutional);New York Times;Seattle (Wash),True,True
5448,"Italy, Pandemic’s New Epicenter, Has Lessons for the World",2020-03-21T16:16:31+0000,"Italy;Politics and Government;Conte, Giuseppe;Coronavirus (2019-nCoV);Quarantines;Epidemics;Deaths (Fatalities)",False,True
5449,Word + Quiz: quid pro quo,2020-03-23T06:00:02+0000,,False,False
5450,"Coronavirus, Italy, Olympics: Your Monday Briefing",2020-03-23T04:34:12+0000,,False,False
5451,"Western Universities Rely on China. After the Virus, That May Not Last.",2020-03-21T09:27:35+0000,"Coronavirus (2019-nCoV);Great Britain;Australia;Colleges and Universities;International Study and Teaching;Johnson, Boris;China;London (England);New Zealand",True,True
5452,"In a Pandemic, Religion Can Be a Balm and a Risk",2020-03-22T21:23:10+0000,Coronavirus (2019-nCoV);Religion and Belief;Quarantines;Pilgrimages,True,True
5453,Police Tread Lightly as Pandemic Spreads,2020-03-22T23:45:57+0000,Coronavirus (2019-nCoV);Police Department (NYC);Martial Law;California;New Jersey;New York City;San Francisco Bay Area (Calif);San Jose (Calif),True,True
5454,"Geese May Not Inspire You, but They Certainly Take Your Mind Off the Virus",2020-03-22T15:41:47+0000,Geese;Birds;Animal Cognition;Animal Behavior;your-feed-science;Coronavirus (2019-nCoV);Quarantines,False,True
5455,Red vs. Blue on Coronavirus Concern: The Gap Is Still Big but Closing,2020-03-21T14:17:01+0000,Coronavirus (2019-nCoV);Democratic Party;Republican Party;United States Politics and Government;Polls and Public Opinion;News and News Media;Presidential Election of 2020,True,True
5456,A Handy Measure,2020-03-23T23:23:57+0000,Cooking and Cookbooks;Williams-Sonoma Inc;Weights and Measures,False,False
5457,Forget the Trump Administration. America Will Save America.,2020-03-21T15:00:05+0000,"Coronavirus (2019-nCoV);United States Economy;United States Politics and Government;Trump, Donald J;States (US);Governors (US)",True,True
5458,Germany Bans Groups of More Than 2 to Stop Coronavirus as Merkel Self-Isolates,2020-03-22T17:06:38+0000,"Coronavirus (2019-nCoV);Merkel, Angela;Germany;Budgets and Budgeting;Quarantines",True,True
5459,‘I Will Not Apologize for My Needs’,2020-03-23T09:00:16+0000,Ventilators (Medical);Disabilities;Abuse of the Disabled;Coronavirus (2019-nCoV);Ethics (Personal),False,True
5460,"The Virus Can Be Stopped, but Only With Harsh Steps, Experts Say",2020-03-22T22:00:52+0000,Shutdowns (Institutional);Coronavirus (2019-nCoV);Quarantines;Tests (Medical);Ventilators (Medical);Epidemics;Medical Devices;Stockpiling;Propaganda;Hospitals;Protective Clothing and Gear;Masks;Vaccination and Immunization;Oxygen;Hygiene and Cleanliness;Volunteers and Community Service;Drugs (Pharmaceuticals);Nursing and Nurses;Pneumonia;Deaths (Fatalities);California;China;Italy;New York City;United States,False,True
5461,"With the Coronavirus Restrictions, Can I Travel by Car?",2020-03-21T16:54:22+0000,Travel Warnings;Automobiles;Quarantines;Coronavirus (2019-nCoV);Taxicabs and Taxicab Drivers,False,True
5462,What’s on TV Saturday: ‘Self Made’ and ‘I See You’,2020-03-21T05:00:06+0000,Movies;Television,False,False
5463,"As Crisis Deepens, Companies Hand Out Cash to Workers",2020-03-21T07:00:09+0000,Coronavirus (2019-nCoV);Paid Time Off;Layoffs and Job Reductions;Employee Fringe Benefits;Wages and Salaries;Labor and Jobs;Corporations;Corporate Social Responsibility,True,True
5464,Variety: Cross Ties,2020-03-21T15:40:01+0000,,False,False
5465,‘A Storm Is Coming’: Fears of an Inmate Epidemic as the Virus Spreads in the Jails,2020-03-21T00:34:51+0000,Coronavirus (2019-nCoV);Probation and Parole;Correction Board (NYC);Rikers Island Prison Complex;New York City;Prisons and Prisoners;Prison Guards and Corrections Officers;Protective Clothing and Gear,True,True
5466,It’s Dangerous to Be Ruled by Fear,2020-03-21T00:10:33+0000,"Coronavirus (2019-nCoV);Ioannidis, John P A;Trump, Donald J;Newsom, Gavin;United States;California;Shutdowns (Institutional);Recession and Depression",True,True
5467,She Had to Choose: Her Epileptic Patient or Her 7-Year-Old Daughter,2020-03-22T09:00:14+0000,Home Health Care;Shutdowns (Institutional);Quarantines;Coronavirus (2019-nCoV);New York City,False,True
5468,"With the Coronavirus Restrictions, Can I Travel by Car?",2020-03-21T16:54:22+0000,Travel Warnings;Automobiles;Quarantines;Coronavirus (2019-nCoV);Taxicabs and Taxicab Drivers,False,True
5469,"To Help Performers in Need, Funky Videos at Your Fingertips",2020-03-23T22:31:31+0000,"Coronavirus (2019-nCoV);Theater;Baker, Annie;Chavkin, Rachel;Mac, Taylor;Parks, Suzan-Lori;Twist, Basil;Gary: A Sequel to Titus Andronicus (Play);Skeleton Crew (Play)",True,True
5470,Just Use ‘the Computer’ at the Fed to Give People More Money,2020-03-21T15:00:07+0000,United States Economy;Federal Budget (US);Federal Reserve System,False,False
5471,"Coronavirus Recession Looms, Its Course ‘Unrecognizable’",2020-03-21T09:00:19+0000,Coronavirus (2019-nCoV);United States Economy;Recession and Depression;Unemployment;Gross Domestic Product;Labor and Jobs;Economics (Theory and Philosophy);Shutdowns (Institutional);Quarantines;Epidemics;Stimulus (Economic);United States Politics and Government,True,True
5472,"The Virus Can Be Stopped, but Only With Harsh Steps, Experts Say",2020-03-22T22:00:52+0000,Shutdowns (Institutional);Coronavirus (2019-nCoV);Quarantines;Tests (Medical);Ventilators (Medical);Epidemics;Medical Devices;Stockpiling;Propaganda;Hospitals;Protective Clothing and Gear;Masks;Vaccination and Immunization;Oxygen;Hygiene and Cleanliness;Volunteers and Community Service;Drugs (Pharmaceuticals);Nursing and Nurses;Pneumonia;Deaths (Fatalities);California;China;Italy;New York City;United States,False,True
5473,I’m 26. Coronavirus Sent Me to the Hospital.,2020-03-23T09:00:09+0000,Coronavirus (2019-nCoV);Millennial Generation;Quarantines,True,True
5474,‘I Will Not Apologize for My Needs’,2020-03-23T09:00:16+0000,Ventilators (Medical);Disabilities;Abuse of the Disabled;Coronavirus (2019-nCoV);Ethics (Personal),False,True
5475,"Spit On, Yelled At, Attacked: Chinese-Americans Fear for Their Safety",2020-03-23T09:00:18+0000,"Chinese-Americans;Discrimination;Coronavirus (2019-nCoV);United States;Trump, Donald J;Asian-Americans;Race and Ethnicity",False,True
5476,Germany Bans Groups of More Than 2 to Stop Coronavirus as Merkel Self-Isolates,2020-03-22T17:06:38+0000,"Coronavirus (2019-nCoV);Merkel, Angela;Germany;Budgets and Budgeting;Quarantines",True,True
5477,"Spit On, Yelled At, Attacked: Chinese-Americans Fear for Their Safety",2020-03-23T09:00:18+0000,"Chinese-Americans;Discrimination;Coronavirus (2019-nCoV);United States;Trump, Donald J;Asian-Americans;Race and Ethnicity",False,True
5478,"With the Coronavirus Restrictions, Can I Travel by Car?",2020-03-21T16:54:22+0000,Travel Warnings;Automobiles;Quarantines;Coronavirus (2019-nCoV);Taxicabs and Taxicab Drivers,False,True
5479,Coronavirus Deaths by U.S. State and Country Over Time: Daily Tracker,2020-03-21T14:21:03+0000,Coronavirus (2019-nCoV);States (US);Epidemics;Deaths (Fatalities);United States;Spain;France;Italy;China;South Korea;Germany,True,True
5480,Coronavirus Briefing: What Happened Today,2020-03-23T23:37:07+0000,Coronavirus (2019-nCoV),True,True
5481,"$700,000 Homes in Montana, California and Georgia",2020-03-25T13:00:27+0000,Real Estate and Housing (Residential);Los Angeles (Calif);Helena (Mont);Atlanta (Ga);Sandy Springs (Ga),False,False
5482,Bohemian or Business: Identities Collide in Miami’s Coconut Grove,2020-03-24T13:00:11+0000,"Real Estate (Commercial);Real Estate and Housing (Residential);AREA PLANNING AND RENEWAL;Building (Construction);Shopping Centers and Malls;Gentrification;Miami (Fla);Coconut Grove (Miami, Fla)",False,False
5483,Turning Back the Clock on Aging Cells,2020-03-24T10:00:07+0000,"Genetics and Heredity;Osteoarthritis;Proteins;Yamanaka, Shinya;Izpisua Belmonte, Juan Carlos;Sebastiano, Vittorio;your-feed-health;your-feed-science",False,False
5484,What’s on TV Monday: ‘Freud’ and ‘Crumb’,2020-03-23T05:00:07+0000,Movies;Television,False,False
5485,Slow Response to the Coronavirus Measured in Lost Opportunity,2020-03-24T22:24:25+0000,"Coronavirus (2019-nCoV);Ventilators (Medical);Shortages;Federal-State Relations (US);Medical Devices;DEFENSE PRODUCTION ACT;Quarantines;Tests (Medical);Protective Clothing and Gear;Masks;Ford Motor Co;General Electric Company;Medtronic Inc;Cuomo, Andrew M;New York State;Federal Emergency Management Agency;United States Politics and Government;Trump, Donald J;States (US);Governors (US)",True,True
5486,"Eric Weissberg, ‘Dueling Banjos’ Musician, Dies at 80",2020-03-23T22:58:36+0000,"Folk Music;Banjos;Deaths (Obituaries);Weissberg, Eric (1939-2020);Dueling Banjos (Song);Deliverance (Movie)",False,False
5487,"Man Who Said, ‘If I Get Corona, I Get Corona,’ Apologizes",2020-03-24T23:32:54+0000,"Quarantines;Coronavirus (2019-nCoV);Sluder, Brady;Travel and Vacations;Social Media;Florida;Miami (Fla);Apologies",False,True
5488,I.O.C. and Japan Agree to Postpone Tokyo Olympics,2020-03-24T12:24:32+0000,"Coronavirus (2019-nCoV);Olympic Games (2020);International Olympic Committee;World Health Organization;Epidemics;Bach, Thomas;Tokyo (Japan);Japan;ABE, SHINZO;Politics and Government",True,True
5489,Olympians Have Another Year to Prepare for Tokyo. It’s a Blessing and a Curse.,2020-03-24T17:50:29+0000,"Olympic Games (2020);Coronavirus (2019-nCoV);Johnson, Steele (1996- );Ledecky, Katie;Meehan, Greg;Baker, Kathleen (1997- );Hernandez, Laurie (2000- )",False,True
5490,Start-Ups Jump the Gun on Home Kits for Coronavirus Testing,2020-03-24T01:39:04+0000,"Tests (Medical);Coronavirus (2019-nCoV);Start-ups;Epidemics;Medicine and Health;Centers for Disease Control and Prevention;Gates, Bill and Melinda, Foundation;Carbon Health Medical Group Inc;Nurx Inc;GoForward Inc;Everlywell Inc;Regulation and Deregulation of Industry",False,True
5491,"Alex Salmond, Scotland’s Ex-First Minister, Cleared of Sexual Assault",2020-03-23T16:23:46+0000,"Salmond, Alex;Decisions and Verdicts;Sex Crimes;Scotland;Scottish National Party;Sexual Harassment",False,False
5492,Proof That God Loves Us,2020-03-24T02:00:02+0000,Crossword Puzzles,False,False
